Geographic Level,Industry,Location,qid,label,DensityLog,FundingMedian,SuccessRate,RecentGrowth,N,Success_n,Growth_n
City,Delivery Service,Ho Chi Minh City,185,0.5017475043107746,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Delivery Service,Miami,185,0.5017475043107746,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Delivery Service,Munich,185,0.5017475043107746,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Delivery Service,Beirut,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Jeju,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Jersey City,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Kent,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Lima,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Lyon,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Palm City,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Rome,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Santa Monica,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Sochodong,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Stamford,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Victoria,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Virginia Beach,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Washington,185,0.4833333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Accra,185,0.4809141709774412,0.5849625007211564,-0.5,0.0,0.0,0.5,0.5,0.0
City,Delivery Service,Auckland,185,0.4809141709774412,0.5849625007211564,-0.5,0.0,0.0,0.5,0.5,0.0
City,Delivery Service,Nijmegen,185,0.4809141709774412,0.5849625007211564,-0.5,0.0,0.0,0.5,0.5,0.0
City,Delivery Service,San Diego,185,0.4646057401983293,1.0,0.0,-0.33333333333333337,0.0,1.0,1.0,0.0
City,Delivery Service,Boerne,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Brooklyn,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Busan,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Bydgoszcz,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Cannock,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Cedar Rapids,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Chatswood,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Córdoba,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Denver,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,East Hanover,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Enugu,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Erbil,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Florida,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Indore,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Lahore,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Lausanne,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Luxembourg,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Manila,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Málaga,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Nice,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Penang,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Princeton,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Qingpu,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Saarbrücken,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Salt Lake City,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Vernon,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Yerevan,185,0.4416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Dhaka,185,0.4120039145671849,0.5849625007211564,0.75,-0.5,0.0,0.5,0.5,0.0
City,Delivery Service,Toronto,185,0.4097770474899644,1.3219280948873626,-0.5,-0.5,0.0,1.5,1.5,0.0
City,Delivery Service,Aarhus,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Abuja,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Ahmedabad,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Baghdad,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Baku,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Baltimore,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Beaverton,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Chuo,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Clearwater,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Dublin,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Düsseldorf,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Fort Bragg,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Frankfurt,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Halifax,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Harare,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Henderson,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Houston,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Indianapolis,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Jiaxing,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Joinvile,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Karachi,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Lagos,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Lublin,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Makati,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Maringá,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Minneapolis,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Muscat,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Ouagadougou,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Palo Alto,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Pasadena,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Port Leogane,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Portland,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Porto Alegre,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Ramat Hasharon,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Rehovot,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Reston,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,San Pablo,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Santa Clara,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Setiabudi,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Shanghai,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Southend-On-Sea,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Springfield,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,St Louis,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Tustin,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Valby,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Wuhan,185,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Delivery Service,Hangzhou,185,0.3703372479005181,0.5849625007211564,0.25,-0.5,0.0,0.5,0.5,0.0
City,Delivery Service,Lusaka,185,0.3703372479005181,0.5849625007211564,0.25,-0.5,0.0,0.5,0.5,0.0
City,Delivery Service,Mountain View,185,0.35,0.0,6.0,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Kiev,185,0.3495039145671849,0.5849625007211564,0.0,-0.5,0.0,0.5,0.5,0.0
City,Delivery Service,Delhi,185,0.3286705812338515,0.5849625007211564,-0.25,-0.5,0.0,0.5,0.5,0.0
City,Delivery Service,Seattle,185,0.3078372479005182,0.5849625007211564,-0.5,-0.5,0.0,0.5,0.5,0.0
City,Delivery Service,Dallas,185,0.3075544581470473,1.0,-0.5,-0.6666666666666667,0.0,1.0,1.0,0.0
City,Delivery Service,La Goulette,185,0.1833333333333333,0.0,0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Fengtai,185,0.1416666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Polanco,185,0.1416666666666666,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Charlotte,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Cheyenne,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Delaware,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Kowloon City,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Moscow,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Tallahassee,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Delivery Service,Verona,185,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Berlin,186,0.8375,1.0,1.0,0.0,0.0,1.0,1.0,0.0
City,Dental,Los Angeles,186,0.80625,1.3219280948873626,0.75,0.0,0.0,1.5,1.5,0.0
City,Dental,Miami,186,0.796240625180289,0.5849625007211564,1.5,0.0,0.0,0.5,0.5,0.0
City,Dental,Haidian,186,0.775,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Dental,London,186,0.775,1.3219280948873626,0.5,0.0,0.0,1.5,1.5,0.0
City,Dental,New York,186,0.775,2.0000000000000004,0.5,0.0,0.0,3.0,3.0,0.0
City,Dental,San Francisco,186,0.775,2.0000000000000004,0.5,0.0,0.0,3.0,3.0,0.0
City,Dental,Scottsdale,186,0.775,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Dental,Singapore,186,0.775,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Dental,Toronto,186,0.775,1.0,0.5,0.0,0.0,1.0,1.0,0.0
City,Dental,Austin,186,0.764990625180289,0.5849625007211564,1.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Barcelona,186,0.764990625180289,0.5849625007211564,1.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Columbus,186,0.764990625180289,0.5849625007211564,1.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Irvine,186,0.764990625180289,0.5849625007211564,1.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Portland,186,0.764990625180289,0.5849625007211564,1.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Nanjing,186,0.7125,1.0,0.0,0.0,0.0,1.0,1.0,0.0
City,Dental,Mumbai,186,0.702490625180289,0.5849625007211564,0.75,0.0,0.0,0.5,0.5,0.0
City,Dental,Bangalore,186,0.671240625180289,0.5849625007211564,0.5,0.0,0.0,0.5,0.5,0.0
City,Dental,Salt Lake City,186,0.671240625180289,0.5849625007211564,0.5,0.0,0.0,0.5,0.5,0.0
City,Dental,Baoan,186,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Basel,186,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Beijing,186,0.65,1.584962500721156,-0.5,0.0,0.0,2.0,2.0,0.0
City,Dental,Burlington,186,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Durham,186,0.65,0.0,2.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Guangzhou,186,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Houston,186,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Kissimmee,186,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Mexico City,186,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Ness Ziona,186,0.65,0.0,2.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Newark,186,0.65,0.0,3.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Paris,186,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Seoul,186,0.65,1.0,-0.5,0.0,0.0,1.0,1.0,0.0
City,Dental,Szeged,186,0.65,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Nashville,186,0.639990625180289,0.5849625007211564,0.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Valencia,186,0.639990625180289,0.5849625007211564,0.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Dublin,186,0.6124999999999999,1.0,0.0,-0.33333333333333337,0.0,1.0,1.0,0.0
City,Dental,Cambridge,186,0.608740625180289,0.5849625007211564,0.0,0.0,0.0,0.5,0.5,0.0
City,Dental,Tokyo,186,0.608740625180289,0.5849625007211564,0.0,0.0,0.0,0.5,0.5,0.0
City,Dental,Balzers,186,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Budapest,186,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Nasr City,186,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Wilmington,186,0.5875,0.0,1.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Madrid,186,0.577490625180289,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Manchester,186,0.577490625180289,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Dental,New Delhi,186,0.577490625180289,0.5849625007211564,-0.25,0.0,0.0,0.5,0.5,0.0
City,Dental,Chicago,186,0.575,1.3219280948873626,-0.5,-0.25,0.0,1.5,1.5,0.0
City,Dental,Denver,186,0.5499999999999999,1.0,-0.5,-0.33333333333333337,0.0,1.0,1.0,0.0
City,Dental,Abuja,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Barra Da Tijuca,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Carlsbad,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Changzhou,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Fort Collins,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Gurgaon,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Lehi,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Los Gatos,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Makerere,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Neuilly-Sur-Seine,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Penang,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Pleasant Grove,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Ramat Gan,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,San Jose,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Seongnam,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Stafford,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Sunnyvale,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,São Paulo,186,0.525,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Alpharetta,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Boston,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Carrollton,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Champagne-Au-Mont-D'Or,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Changping,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Cluj,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Dallas,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Dubai,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Fremont,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Hangzhou,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Jingan,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Melbourne,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Midview City,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Milan,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Munich,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Oviedo,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Parma,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Pelotas,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Santa Barbara,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Walnut,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Yogyakarta,186,0.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Dental,Hyderabad,186,0.4274906251802891,0.5849625007211564,-0.25,-0.5,0.0,0.5,0.5,0.0
City,Dental,Albuquerque,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Atlanta,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Bengaluru,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Birmingham,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Bloomington,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Brooklyn,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Calgary,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Colorado Springs,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Fort Scott,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Ghent,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Gijón,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Göteborg,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Haifa,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Haryana,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Heidelberg,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Hicksville,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Issy-Les-Moulineaux,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Istanbul,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Kfar Saba,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Leuven,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Lisbon,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Littleton,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Minneapolis,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Oslo,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Oujda,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Patna,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Perth,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Raleigh,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Sant Cugat Del Vallès,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Santiago,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Shijingshan,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Torrevieja,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Towson,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Trento,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Washington,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,West Hollywood,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Windisch,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Xuhui,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Zagreb,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Zhuhai,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Zürich,186,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Dental,Glasgow,186,0.225,0.0,0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Arlington,186,0.1625,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Dental,Palm Beach Gardens,186,0.1625,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
City,Dental,Danville,186,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Gilbert,186,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Tallahassee,186,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Telluride,186,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Vaulx-En-Velin,186,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Dental,Waterloo,186,0.1,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Martigny,187,0.775,0.0,1.5,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Alpharetta,187,0.6862903225806453,0.0,0.5,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Bengaluru,187,0.6056451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Cork,187,0.6056451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,San Francisco,187,0.6056451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Chicago,187,0.525,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Hong Kong,187,0.525,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,New York,187,0.525,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,Sparks,187,0.525,0.0,-0.5,0.0,0.0,0.0,0.0,0.0
City,Desktop Apps,San Diego,187,0.225,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0
City,Developer APIs,San Mateo,188,0.8037878787878788,2.584962500721156,2.0,-0.18181818181818177,0.0,5.0,5.0,0.0
City,Developer APIs,London,188,0.7333333333333333,4.357552004618084,0.5,0.0,0.0,19.5,19.5,0.0
City,Developer APIs,Los Angeles,188,0.7333333333333333,2.0000000000000004,0.5,0.0,0.0,3.0,3.0,0.0
City,Developer APIs,Santa Clara,188,0.7333333333333333,2.169925001442313,0.5,0.0,0.0,3.5,3.5,0.0
City,Developer APIs,Palo Alto,188,0.7300860319238672,1.8073549220576035,0.75,0.0,0.0,2.5,2.5,0.0
City,Developer APIs,Reykjavík,188,0.7231203125901445,0.5849625007211564,2.75,0.0,0.0,0.5,0.5,0.0
City,Developer APIs,New York,188,0.7161904761904762,4.169925001442312,0.5,-0.05714285714285716,0.0,17.0,17.0,0.0
City,Developer APIs,San Francisco,188,0.7139784946236559,5.554588851677638,0.5,-0.06451612903225801,0.0,46.0,46.0,0.0
City,Developer APIs,Bellevue,188,0.7022869792568112,0.5849625007211564,2.25,0.0,0.0,0.5,0.5,0.0
City,Developer APIs,Berkeley,188,0.7022869792568112,0.5849625007211564,2.25,0.0,0.0,0.5,0.5,0.0
City,Developer APIs,Toronto,188,0.7,2.3219280948873626,0.5,-0.11111111111111116,0.0,4.0,4.0,0.0
City,Developer APIs,Miami,188,0.6916666666666667,2.3219280948873626,0.0,0.0,0.0,4.0,4.0,0.0
City,Developer APIs,Singapore,188,0.6916666666666667,2.4594316186372973,0.0,0.0,0.0,4.5,4.5,0.0
City,Developer APIs,Vancouver,188,0.6916666666666667,2.0000000000000004,0.0,0.0,0.0,3.0,3.0,0.0
